,driver_id,charge_path
563,1634b33e873-e775-4efb-b8c4-3b5804e9db40,"[0.4654291  0.4654291  0.4654291  0.4654291  0.4654291  0.4654291
 0.4654291  0.4654291  0.4654291  0.4654291  0.4654291  0.51034483
 0.60689655 0.70344828 0.8        0.8        0.75821184 0.69734033
 0.68200745 0.68200745 0.60845085 0.60845085 0.53440742 0.46609918]"
564,16432af01fd-719e-4646-b90f-43fd53a7653d,"[0.60386045 0.60386045 0.60386045 0.60386045 0.60386045 0.60386045
 0.60386045 0.60386045 0.60386045 0.60386045 0.60386045 0.60386045
 0.60386045 0.60386045 0.60689655 0.70344828 0.8        0.8
 0.8        0.71508325 0.68501445 0.6546662  0.63434432 0.63434432]"
565,165d90bb26b-b2b9-4165-b369-aa51a82468d2,"[0.5628638  0.5628638  0.5628638  0.5628638  0.5628638  0.5628638
 0.5628638  0.5628638  0.5628638  0.5628638  0.60689655 0.70344828
 0.8        0.75883031 0.70630801 0.67456735 0.66960177 0.62991914
 0.6081143  0.59550723 0.58383435 0.53755044 0.51375815 0.47343127]"
566,1660a333430-1bae-4205-913b-1a6093e90977,"[0.50131615 0.50131615 0.50131615 0.50131615 0.50131615 0.50131615
 0.50131615 0.50131615 0.50131615 0.50131615 0.50131615 0.50131615
 0.50131615 0.51034483 0.60689655 0.70344828 0.8        0.73465764
 0.73465764 0.73465764 0.63528717 0.62866139 0.59207929 0.56292118]"
567,16796252c62-655c-450f-bf4c-4cd0c3054cae,"[0.58944115 0.58944115 0.58944115 0.58944115 0.58944115 0.58944115
 0.58944115 0.58944115 0.58944115 0.58944115 0.58944115 0.60689655
 0.70344828 0.8        0.77457227 0.74780589 0.74780589 0.73013922
 0.63430174 0.60968217 0.52096975 0.51401636 0.45132476 0.43888225]"
568,168575848bb-52d5-4ea3-bc8c-3edbd285da88,"[0.51562862 0.51562862 0.51562862 0.51562862 0.51562862 0.51562862
 0.51562862 0.51562862 0.51562862 0.51562862 0.60689655 0.70344828
 0.8        0.78217213 0.78217213 0.76421993 0.70624585 0.70166934
 0.70166934 0.61347302 0.58082116 0.56814016 0.53915864 0.51853688]"
569,16926c28d4c-01ab-4f4c-8176-22ab65d0647a,"[0.55050704 0.55050704 0.55050704 0.55050704 0.55050704 0.55050704
 0.55050704 0.55050704 0.55050704 0.55050704 0.55050704 0.60689655
 0.70344828 0.8        0.77723727 0.74886701 0.73788172 0.70156575
 0.67877012 0.64773221 0.55209417 0.52239976 0.48838568 0.45016443]"
570,170ad98ad6f-3497-4edf-a678-b740ab24b4a2,"[0.60042877 0.60042877 0.60042877 0.60042877 0.60042877 0.60042877
 0.60042877 0.60042877 0.60042877 0.60689655 0.70344828 0.8
 0.8        0.75979503 0.72437779 0.69746181 0.68625845 0.60957623
 0.60957623 0.58730561 0.54308293 0.51416711 0.49661613 0.46831522]"
571,1716ae9915d-20fa-4ec7-a10c-e109fed2f451,"[0.49608994 0.49608994 0.49608994 0.49608994 0.49608994 0.49608994
 0.49608994 0.49608994 0.49608994 0.49608994 0.49608994 0.49608994
 0.51034483 0.60689655 0.70344828 0.8        0.73597155 0.73597155
 0.64214309 0.62854527 0.5777756  0.57390987 0.55512239 0.52646311]"
572,172d0168df2-189f-45be-8d0d-a39ffec160a3,"[0.48407987 0.48407987 0.48407987 0.48407987 0.48407987 0.48407987
 0.48407987 0.48407987 0.48407987 0.48407987 0.48407987 0.51034483
 0.60689655 0.70344828 0.8        0.77560917 0.74651755 0.69222962
 0.66128857 0.65518329 0.63602907 0.62328929 0.58667864 0.5352568 ]"
573,173be75d890-42c4-48f2-94f5-96bbd07374d5,"[0.50273718 0.50273718 0.50273718 0.50273718 0.50273718 0.50273718
 0.50273718 0.51034483 0.60689655 0.70344828 0.8        0.73817361
 0.71790443 0.71790443 0.70038728 0.66064732 0.62031976 0.60061499
 0.55712746 0.54448399 0.48275997 0.44478967 0.41629726 0.41629726]"
574,17443572668-8782-40ce-b90a-7bba2f814bbc,"[0.46150784 0.46150784 0.46150784 0.46150784 0.46150784 0.46150784
 0.46150784 0.46150784 0.46150784 0.51034483 0.60689655 0.70344828
 0.8        0.7926787  0.74454003 0.7162777  0.66042052 0.59529104
 0.59529104 0.54438948 0.51039079 0.5074436  0.43521119 0.39859783]"
575,1757ec96267-1d2d-4eff-8642-f35764d8bd8d,"[0.48039547 0.48039547 0.48039547 0.48039547 0.48039547 0.48039547
 0.48039547 0.48039547 0.48039547 0.48039547 0.48039547 0.48039547
 0.48039547 0.48039547 0.51034483 0.60689655 0.70344828 0.8
 0.67024582 0.6614763  0.61192122 0.57961776 0.57961776 0.57531666]"
576,176f8ea519a-9a4b-4e5a-9e38-b2f75c456670,"[0.50253336 0.50253336 0.50253336 0.50253336 0.50253336 0.50253336
 0.50253336 0.50253336 0.50253336 0.50253336 0.50253336 0.50253336
 0.51034483 0.60689655 0.70344828 0.8        0.77062202 0.7657506
 0.70336824 0.63864019 0.60098358 0.51628133 0.51628133 0.51178467]"
577,1775ea5f5d3-a804-470a-966e-2bc96257dd02,"[0.46193328 0.46193328 0.46193328 0.46193328 0.46193328 0.46193328
 0.46193328 0.46193328 0.46193328 0.46193328 0.51034483 0.60689655
 0.70344828 0.8        0.77380365 0.72852483 0.69592053 0.64154592
 0.63338878 0.63338878 0.58425696 0.52041145 0.52041145 0.46970701]"
578,178623521b6-b990-44d8-b749-3c14f0d3c5da,"[0.43731007 0.43731007 0.43731007 0.43731007 0.43731007 0.43731007
 0.43731007 0.43731007 0.43731007 0.51034483 0.60689655 0.70344828
 0.8        0.75068916 0.75068916 0.73811418 0.73811418 0.67919936
 0.65355338 0.6079536  0.56205819 0.52054437 0.4623709  0.44657823]"
579,179c22d4f69-34b3-4bc6-9610-c6858c739874,"[0.52150403 0.52150403 0.52150403 0.52150403 0.52150403 0.52150403
 0.52150403 0.52150403 0.52150403 0.52150403 0.52150403 0.60689655
 0.70344828 0.8        0.75077259 0.74057141 0.73573127 0.72432953
 0.69449091 0.6642902  0.6205646  0.59232087 0.58081401 0.5526475 ]"
580,180b10be41c-5ddd-4226-a0da-f7926ea459f0,"[0.54293347 0.54293347 0.54293347 0.54293347 0.54293347 0.54293347
 0.54293347 0.54293347 0.54293347 0.54293347 0.54293347 0.54293347
 0.54293347 0.60689655 0.70344828 0.8        0.76081549 0.70257057
 0.64880183 0.62139983 0.58093689 0.5334278  0.45229191 0.44182548]"
581,1814312a927-4b69-4454-a425-c3ca55bb8d0a,"[0.45749564 0.45749564 0.45749564 0.45749564 0.45749564 0.45749564
 0.45749564 0.45749564 0.45749564 0.45749564 0.51034483 0.60689655
 0.70344828 0.8        0.75492035 0.7132147  0.6558787  0.64004061
 0.59171146 0.56413077 0.52885461 0.51016151 0.4732681  0.47105309]"
582,182f5757411-dc8a-4396-b410-c1d34fdeb607,"[0.45894745 0.45894745 0.45894745 0.45894745 0.45894745 0.45894745
 0.45894745 0.45894745 0.45894745 0.45894745 0.45894745 0.45894745
 0.45894745 0.51034483 0.60689655 0.70344828 0.8        0.76276622
 0.76276622 0.74970268 0.74970268 0.6939793  0.63885795 0.62505312]"
583,183e42988da-5e62-42e3-a68a-e9b2a4634f5b,"[0.51017362 0.51017362 0.51017362 0.51017362 0.51017362 0.51017362
 0.51017362 0.51017362 0.51017362 0.51017362 0.51017362 0.51017362
 0.51034483 0.60689655 0.70344828 0.8        0.78808823 0.78480226
 0.71506225 0.65616488 0.65616488 0.60497491 0.59608037 0.54913937]"
584,1841de2423e-830e-4aee-a346-a813989b9193,"[0.43853494 0.43853494 0.43853494 0.43853494 0.43853494 0.43853494
 0.43853494 0.43853494 0.43853494 0.51034483 0.60689655 0.70344828
 0.8        0.79229097 0.74730272 0.74691132 0.73541238 0.70274045
 0.6948854  0.67588656 0.6230076  0.58654058 0.5395692  0.49945613]"
585,1857c46e1d2-681e-4f4f-9607-42dd68d3d2da,"[0.50469069 0.50469069 0.50469069 0.50469069 0.50469069 0.50469069
 0.50469069 0.50469069 0.51034483 0.60689655 0.70344828 0.8
 0.8        0.75451952 0.69894207 0.66491943 0.65674775 0.65674775
 0.62935136 0.62223687 0.61345863 0.59721303 0.59721303 0.54784119]"
586,1862ad593a4-f9ca-440e-b00c-e33548f96771,"[0.55467167 0.55467167 0.55467167 0.55467167 0.55467167 0.55467167
 0.55467167 0.55467167 0.55467167 0.55467167 0.55467167 0.55467167
 0.55467167 0.55467167 0.60689655 0.70344828 0.8        0.8
 0.74181134 0.70218433 0.65995102 0.63237877 0.61187222 0.57039351]"
587,1877d08193e-aab3-4b41-8e2d-af0ffb56e037,"[0.56264605 0.56264605 0.56264605 0.56264605 0.56264605 0.56264605
 0.56264605 0.56264605 0.56264605 0.56264605 0.56264605 0.56264605
 0.60689655 0.70344828 0.8        0.7732063  0.69353258 0.69353258
 0.66806576 0.62440405 0.62440405 0.58937855 0.55533609 0.5508157 ]"
588,18831d54957-f27c-4db1-a5e5-e15dcb3fe80d,"[0.55990437 0.55990437 0.55990437 0.55990437 0.55990437 0.55990437
 0.55990437 0.55990437 0.55990437 0.55990437 0.55990437 0.55990437
 0.55990437 0.60689655 0.70344828 0.8        0.78159293 0.73831535
 0.72151176 0.72151176 0.71131707 0.70883914 0.70883914 0.69719737]"
589,18910a81796-89d3-424f-ab21-b47d720492b1,"[0.62099426 0.62099426 0.62099426 0.62099426 0.62099426 0.62099426
 0.62099426 0.62099426 0.62099426 0.62099426 0.70344828 0.8
 0.75802247 0.72397718 0.71695746 0.68531349 0.65985389 0.65373932
 0.65373932 0.63252767 0.61207453 0.59301036 0.55208159 0.51130585]"
590,190dbec19e3-b556-4a37-a970-5512a35d5d0d,"[0.52443265 0.52443265 0.52443265 0.52443265 0.52443265 0.52443265
 0.52443265 0.52443265 0.52443265 0.52443265 0.52443265 0.52443265
 0.52443265 0.60689655 0.70344828 0.8        0.72574952 0.70434843
 0.70434843 0.64357911 0.62103913 0.5955542  0.58370852 0.5253252 ]"
591,191affe095b-7e1f-4c9d-aa13-71590ddbf5e8,"[0.3933772  0.3933772  0.3933772  0.3933772  0.3933772  0.3933772
 0.3933772  0.3933772  0.3933772  0.3933772  0.4137931  0.51034483
 0.60689655 0.70344828 0.8        0.79336383 0.76526906 0.67082301
 0.63698646 0.56328321 0.52374762 0.52112694 0.45251612 0.40099796]"
592,19205487778-4c48-47a6-86cf-33dae89715a0,"[0.51791802 0.51791802 0.51791802 0.51791802 0.51791802 0.51791802
 0.51791802 0.51791802 0.51791802 0.51791802 0.51791802 0.51791802
 0.60689655 0.70344828 0.8        0.75167703 0.75167703 0.72746041
 0.6824015  0.61374329 0.57437201 0.57275136 0.55746145 0.47103809]"
593,193b55b4dc6-5dc7-4f0e-a5d0-d08154963936,"[0.50257051 0.50257051 0.50257051 0.50257051 0.50257051 0.50257051
 0.50257051 0.50257051 0.50257051 0.50257051 0.50257051 0.50257051
 0.50257051 0.50257051 0.51034483 0.60689655 0.70344828 0.8
 0.74734188 0.74150224 0.69860881 0.65895475 0.5683416  0.51685073]"
594,194c4b14447-ec2b-4bc0-b819-b823f8edac91,"[0.62746814 0.62746814 0.62746814 0.62746814 0.62746814 0.62746814
 0.62746814 0.62746814 0.62746814 0.62746814 0.62746814 0.62746814
 0.70344828 0.8        0.7552352  0.71767376 0.68798814 0.6452165
 0.6452165  0.58676443 0.53579241 0.52677026 0.48293045 0.47006923]"
595,195b94022b8-b674-4ca2-aed3-8c3560893dd4,"[0.54189245 0.54189245 0.54189245 0.54189245 0.54189245 0.54189245
 0.54189245 0.54189245 0.54189245 0.54189245 0.54189245 0.54189245
 0.54189245 0.60689655 0.70344828 0.8        0.78669591 0.77238933
 0.69747637 0.69725086 0.68046098 0.67367075 0.62323791 0.62323791]"
596,1962b2231eb-be1d-44eb-9fdf-bf1ff5e7a420,"[0.47969417 0.47969417 0.47969417 0.47969417 0.47969417 0.47969417
 0.47969417 0.47969417 0.47969417 0.47969417 0.51034483 0.60689655
 0.70344828 0.8        0.77047042 0.77047042 0.74076847 0.7065153
 0.67571589 0.66900096 0.66714751 0.66714751 0.60588543 0.57603222]"
597,1975cf8def0-3251-4579-af8c-e32b220e6243,"[0.46932673 0.46932673 0.46932673 0.46932673 0.46932673 0.46932673
 0.46932673 0.46932673 0.46932673 0.46932673 0.46932673 0.46932673
 0.51034483 0.60689655 0.70344828 0.8        0.77777485 0.72833739
 0.67786692 0.66952077 0.66952077 0.62959064 0.53512916 0.48982167]"
598,1980d4f0150-76b1-41e0-942a-0cb5f8aba55b,"[0.48175101 0.48175101 0.48175101 0.48175101 0.48175101 0.48175101
 0.48175101 0.48175101 0.48175101 0.48175101 0.48175101 0.48175101
 0.48175101 0.51034483 0.60689655 0.70344828 0.8        0.8
 0.76175863 0.76175863 0.7427672  0.6951003  0.63937116 0.61972512]"
599,199eaeba915-8441-40a9-8c15-0e466b3f695d,"[0.52638374 0.52638374 0.52638374 0.52638374 0.52638374 0.52638374
 0.52638374 0.52638374 0.52638374 0.52638374 0.52638374 0.52638374
 0.52638374 0.60689655 0.70344828 0.8        0.70621803 0.65451297
 0.64854268 0.64441254 0.60229179 0.55999242 0.49185339 0.44010131]"
600,200c18012a5-41c1-4f7b-87eb-c72313276dbd,"[0.50532871 0.50532871 0.50532871 0.50532871 0.50532871 0.50532871
 0.50532871 0.50532871 0.50532871 0.51034483 0.60689655 0.70344828
 0.8        0.75936483 0.73494877 0.72207943 0.64505552 0.61425904
 0.6006063  0.59262578 0.53744148 0.52934301 0.5153343  0.5153343 ]"
601,2012e2b7770-b63e-4fcc-99b2-72111e441768,"[0.56667034 0.56667034 0.56667034 0.56667034 0.56667034 0.56667034
 0.56667034 0.56667034 0.56667034 0.56667034 0.60689655 0.70344828
 0.8        0.78032916 0.72893561 0.69358943 0.66065221 0.66065221
 0.6163695  0.60275598 0.5649425  0.54359226 0.52965462 0.51254959]"
602,202a6ea95aa-82cf-4d45-9210-91cb2dd215ba,"[0.59181402 0.59181402 0.59181402 0.59181402 0.59181402 0.59181402
 0.59181402 0.60689655 0.70344828 0.8        0.77067126 0.76886865
 0.75189454 0.75189454 0.72572259 0.69264661 0.6902192  0.67947576
 0.66067387 0.61055698 0.58333667 0.56399086 0.54387076 0.51663143]"
603,203558b0359-18b1-464e-92bd-d429871c7ccb,"[0.52176541 0.52176541 0.52176541 0.52176541 0.52176541 0.52176541
 0.52176541 0.52176541 0.52176541 0.52176541 0.52176541 0.52176541
 0.52176541 0.60689655 0.70344828 0.8        0.76385633 0.71107941
 0.70253424 0.64633514 0.59280468 0.55913985 0.52152379 0.47777418]"
604,2044c8c86aa-af39-4aef-9e1c-26de4f722610,"[0.57135957 0.57135957 0.57135957 0.57135957 0.57135957 0.57135957
 0.57135957 0.57135957 0.57135957 0.57135957 0.57135957 0.60689655
 0.70344828 0.8        0.76042337 0.71425004 0.71425004 0.70530934
 0.70530934 0.69816942 0.6792869  0.66383653 0.58597017 0.53010099]"
605,20553fdbd1e-70b2-4346-b9c3-cb8713985077,"[0.49889814 0.49889814 0.49889814 0.49889814 0.49889814 0.49889814
 0.49889814 0.49889814 0.49889814 0.49889814 0.49889814 0.51034483
 0.60689655 0.70344828 0.8        0.8        0.75942324 0.75125075
 0.71951029 0.68157171 0.60776075 0.59248476 0.54209079 0.54034362]"
606,20617693153-9a5a-4ea1-b0a7-cd184d8e93d1,"[0.53424436 0.53424436 0.53424436 0.53424436 0.53424436 0.53424436
 0.53424436 0.53424436 0.53424436 0.53424436 0.60689655 0.70344828
 0.8        0.7139038  0.70957898 0.68105291 0.59959621 0.59733585
 0.59211588 0.59211588 0.5574104  0.55264001 0.52678665 0.50871328]"
607,207feb53f9f-3d96-48ef-bb6f-f814c01f0c73,"[0.54753381 0.54753381 0.54753381 0.54753381 0.54753381 0.54753381
 0.54753381 0.54753381 0.54753381 0.54753381 0.54753381 0.54753381
 0.54753381 0.60689655 0.70344828 0.8        0.7000452  0.7000452
 0.62278027 0.62278027 0.62278027 0.57983603 0.55665092 0.50616204]"
608,2084a8c715c-ef71-4f38-92a1-c0f6f9c4125e,"[0.48365673 0.48365673 0.48365673 0.48365673 0.48365673 0.48365673
 0.48365673 0.48365673 0.48365673 0.51034483 0.60689655 0.70344828
 0.8        0.77227669 0.77227669 0.77227669 0.77227669 0.75716573
 0.75667242 0.71760328 0.7025436  0.66102089 0.6491718  0.62211128]"
609,209d7073055-ee5a-442d-8913-015a1feabf31,"[0.50433354 0.50433354 0.50433354 0.50433354 0.50433354 0.50433354
 0.50433354 0.50433354 0.50433354 0.50433354 0.50433354 0.50433354
 0.51034483 0.60689655 0.70344828 0.8        0.77688018 0.66997104
 0.61861566 0.60884908 0.57179459 0.4826647  0.43405946 0.38452709]"
610,21058529c7e-66ed-41b4-ab95-5daa05f07e95,"[0.56420647 0.56420647 0.56420647 0.56420647 0.56420647 0.56420647
 0.56420647 0.56420647 0.56420647 0.56420647 0.60689655 0.70344828
 0.8        0.73903135 0.70293251 0.64097034 0.60461397 0.5877682
 0.56464037 0.51113867 0.47466878 0.41075828 0.39808051 0.37952204]"
611,2112e519f4f-287b-4ad3-81a2-e67e2eaaf2cc,"[0.52626009 0.52626009 0.52626009 0.52626009 0.52626009 0.52626009
 0.52626009 0.52626009 0.52626009 0.52626009 0.60689655 0.70344828
 0.8        0.79529157 0.77209126 0.75807099 0.69841652 0.6836096
 0.65835466 0.61879992 0.577408   0.56056851 0.53490391 0.51888527]"
612,2126ae4ab82-caa7-4928-a9f1-3cdc79c5829b,"[0.56343622 0.56343622 0.56343622 0.56343622 0.56343622 0.56343622
 0.56343622 0.56343622 0.56343622 0.56343622 0.56343622 0.56343622
 0.56343622 0.56343622 0.60689655 0.70344828 0.8        0.78844695
 0.77272448 0.77272448 0.75728333 0.72171416 0.69782486 0.60826701]"
613,2133190e5ba-3de5-48d9-92db-a03bcdb3a485,"[0.53255823 0.53255823 0.53255823 0.53255823 0.53255823 0.53255823
 0.53255823 0.53255823 0.53255823 0.53255823 0.53255823 0.53255823
 0.53255823 0.60689655 0.70344828 0.8        0.74544315 0.74544315
 0.70781156 0.70781156 0.67591657 0.6459208  0.60292135 0.52323671]"
614,214872bd308-1bd9-4fad-83b9-f3b93750b4c5,"[0.48992767 0.48992767 0.48992767 0.48992767 0.48992767 0.48992767
 0.48992767 0.48992767 0.51034483 0.60689655 0.70344828 0.8
 0.78033951 0.73590813 0.70399555 0.69766444 0.68685677 0.65168883
 0.63970046 0.62679923 0.62679923 0.60608151 0.60366576 0.59391774]"
615,2159125604d-e44c-40d1-aa11-0325a8fe78a9,"[0.52832262 0.52832262 0.52832262 0.52832262 0.52832262 0.52832262
 0.52832262 0.52832262 0.52832262 0.60689655 0.70344828 0.8
 0.73127022 0.66850745 0.62832317 0.6163737  0.58684423 0.57811818
 0.53434034 0.53381812 0.47573812 0.43940193 0.40455765 0.37645546]"
616,216a63da1fa-ebc9-4159-930a-0cb2fe89cff4,"[0.53146294 0.53146294 0.53146294 0.53146294 0.53146294 0.53146294
 0.53146294 0.53146294 0.53146294 0.53146294 0.53146294 0.53146294
 0.60689655 0.70344828 0.8        0.7795367  0.76803623 0.76803623
 0.74677973 0.71049983 0.68490706 0.63767759 0.56259018 0.53470817]"
617,217e36abcfd-c68d-4544-be4d-df645f0d4c81,"[0.5835769  0.5835769  0.5835769  0.5835769  0.5835769  0.5835769
 0.5835769  0.5835769  0.5835769  0.5835769  0.5835769  0.5835769
 0.60689655 0.70344828 0.8        0.74872037 0.66982738 0.62141197
 0.54799015 0.54150778 0.54150778 0.52758688 0.50874397 0.48299584]"
618,218ed302cea-3994-41d6-9c30-811986fd9747,"[0.51020966 0.51020966 0.51020966 0.51020966 0.51020966 0.51020966
 0.51020966 0.51020966 0.51020966 0.51020966 0.51020966 0.51020966
 0.51034483 0.60689655 0.70344828 0.8        0.75189055 0.75189055
 0.68508393 0.66178593 0.58544025 0.55108906 0.52710578 0.49186242]"
619,21926fe4d49-2998-4060-83ba-2eac6ba6ab38,"[0.48340669 0.48340669 0.48340669 0.48340669 0.48340669 0.48340669
 0.48340669 0.51034483 0.60689655 0.70344828 0.8        0.78818315
 0.77042956 0.76064421 0.7338099  0.7338099  0.72115828 0.72115828
 0.68184433 0.66971932 0.62268388 0.58343706 0.58343706 0.54123397]"
620,220ac38962d-87b1-4ef7-b6b3-572332226e4a,"[0.45614927 0.45614927 0.45614927 0.45614927 0.45614927 0.45614927
 0.45614927 0.45614927 0.45614927 0.45614927 0.45614927 0.51034483
 0.60689655 0.70344828 0.8        0.76497552 0.68401667 0.68401667
 0.68401667 0.68401667 0.67724413 0.67724413 0.64787554 0.59759376]"
621,221080f7f6f-6a88-4429-a1af-074b303be6ac,"[0.57679446 0.57679446 0.57679446 0.57679446 0.57679446 0.57679446
 0.57679446 0.57679446 0.57679446 0.57679446 0.57679446 0.60689655
 0.70344828 0.8        0.8        0.73893512 0.73893512 0.72534654
 0.67617941 0.63997864 0.5657569  0.5657569  0.53213143 0.49996359]"
622,2222aab7de9-1730-4c1e-8d07-ab2ab719ebae,"[0.47220653 0.47220653 0.47220653 0.47220653 0.47220653 0.47220653
 0.47220653 0.47220653 0.47220653 0.47220653 0.47220653 0.47220653
 0.51034483 0.60689655 0.70344828 0.8        0.75243181 0.70635994
 0.6219507  0.52824994 0.47562418 0.40852481 0.38615187 0.37808051]"
623,22359a7ead9-1d9d-4418-acf1-936260d781dc,"[0.56240874 0.56240874 0.56240874 0.56240874 0.56240874 0.56240874
 0.56240874 0.56240874 0.56240874 0.56240874 0.56240874 0.56240874
 0.56240874 0.56240874 0.60689655 0.70344828 0.8        0.8
 0.76292352 0.74389355 0.74389355 0.74389355 0.68582646 0.68582646]"
624,2246f33c197-d7d0-4e57-b3d7-7973faa76813,"[0.57397558 0.57397558 0.57397558 0.57397558 0.57397558 0.57397558
 0.57397558 0.57397558 0.57397558 0.57397558 0.57397558 0.57397558
 0.57397558 0.57397558 0.60689655 0.70344828 0.8        0.76439659
 0.71115037 0.68542038 0.64064048 0.57509794 0.55976756 0.54269478]"
625,225e0fbad76-3c1c-4cf4-b080-7003ca6eb030,"[0.53496074 0.53496074 0.53496074 0.53496074 0.53496074 0.53496074
 0.53496074 0.53496074 0.53496074 0.60689655 0.70344828 0.8
 0.78609873 0.78396895 0.74154697 0.70338273 0.62633018 0.62633018
 0.61214861 0.61214861 0.57891016 0.57268637 0.57268637 0.54054759]"
626,226b79fbb21-eabd-42a7-9b45-305598aed1bc,"[0.52106822 0.52106822 0.52106822 0.52106822 0.52106822 0.52106822
 0.52106822 0.52106822 0.52106822 0.52106822 0.60689655 0.70344828
 0.8        0.78580805 0.75634081 0.73003832 0.73003832 0.66295483
 0.63743856 0.59245011 0.59245011 0.59245011 0.58386904 0.56200173]"
627,227664ff80a-9b87-41f3-994d-952311ebfcad,"[0.47473501 0.47473501 0.47473501 0.47473501 0.47473501 0.47473501
 0.47473501 0.47473501 0.47473501 0.51034483 0.60689655 0.70344828
 0.8        0.79855749 0.78016674 0.77803131 0.71897433 0.63786515
 0.60585624 0.60501458 0.58726359 0.56051503 0.52945185 0.52945185]"
628,228059d46c7-69a7-4014-9cdf-7529634b814c,"[0.60900235 0.60900235 0.60900235 0.60900235 0.60900235 0.60900235
 0.60900235 0.60900235 0.60900235 0.60900235 0.70344828 0.8
 0.77732201 0.75478229 0.70025224 0.68452579 0.67254365 0.62548635
 0.61466824 0.58893338 0.58004927 0.55885777 0.5320674  0.49631155]"
